order_id,customer_id,customer_unique_id,customer_state,order_purchase_timestamp,order_delivered_customer_date,payment_value,order_status
203096f03d82e0dffbc41ebc2e2bcfb7,d2b091571da224a1b36412c18bc3bbfe,d699688533772c15a061e8ce81cb56df,SP,2017-09-18 14:31:30,2017-10-09 22:23:46,118.86,delivered
f848643eec1d69395095eb3840d2051e,4fa1cd166fa598be6de80fa84eaade43,68954feaafe4dd638f3bd3e2afa174ec,SP,2018-03-15 08:52:40,2018-03-19 18:08:32,88.9,delivered
2807d0e504d6d4894d41672727bc139f,72ae281627a6102d9b3718528b420f8a,b8df986511d928829c3192c2ed081eba,SP,2018-02-03 20:37:35,2018-02-08 16:13:46,17.28,delivered
95266dbfb7e20354baba07964dac78d5,a166da34890074091a942054b36e4265,451e48381edab7f1f6dbfa6d728616ff,SC,2018-01-08 07:55:29,2018-01-26 17:32:38,187.57,delivered
f3e7c359154d965827355f39d6b1fdac,62b423aab58096ca514ba6aa06be2f98,9c9242ad7f1b52d926ea76778e1c0c57,SP,2018-08-09 11:44:40,2018-08-13 18:24:27,104.11,delivered
fbf9ac61453ac646ce8ad9783d7d0af6,3a874b4d4c4b6543206ff5d89287f0c3,a25d5f94840d3c6a1a49f271ed83f4ec,RJ,2018-02-20 23:46:53,2018-03-21 22:03:54,125.43,delivered
acce194856392f074dbf9dada14d8d82,7e20bf5ca92da68200643bda76c504c6,576ea0cab426cd8a00fad9a9c90a4494,BA,2018-06-04 00:00:13,2018-06-16 15:20:55,227.68,delivered
dd78f560c270f1909639c11b925620ea,8b212b9525f9e74e85e37ed6df37693e,f4a7ef6bd931f83d75d83b71c94e90df,SP,2018-03-12 01:50:26,2018-03-21 14:41:50,60.69,delivered
91b2a010e1e45e6ba3d133fa997597be,cce89a605105b148387c52e286ac8335,bd13608b9c6033892ce62269b50a0afc,SP,2018-05-02 11:45:38,2018-05-16 20:56:24,192.68,delivered
ecab90c9933c58908d3d6add7c6f5ae3,761df82feda9778854c6dafdaeb567e4,1428917cd397d4f9ac0fde76dd6f2266,RR,2018-02-25 13:50:30,2018-03-27 23:29:14,63.34,delivered
f70a0aff17df5a6cdd9a7196128bd354,456dc10730fbdba34615447ea195d643,1974875b4a1d2e2ee6d586e3ba4d7602,SP,2017-08-10 11:58:33,2017-08-18 14:28:02,313.19,delivered
1790eea0b567cf50911c057cf20f90f9,52142aa69d8d0e1247ab0cada0f76023,a6fefcd9f434474cf6fcd8ed1102fd63,PE,2018-04-16 21:15:39,2018-05-05 12:28:34,224.9,delivered
989225ba6d0ebd5873335f7e01de2ae7,816f8653d5361cbf94e58c33f2502a5c,37363700139c1aef873bbcd916e57dfd,SP,2017-12-12 13:56:04,2018-01-03 18:03:36,63.1,delivered
d887b52c6516beb39e8cd44a5f8b60f7,d9ef95f98d8da3b492bb8c0447910498,a2649503b92028291f011a976619b322,RJ,2018-02-03 12:38:58,2018-02-22 00:07:55,100.25,delivered
b276e4f8c0fb86bd82fce576f21713e0,cf8ffeddf027932e51e4eae73b384059,6cbe8a392b76916e84c2faf69d0d0da0,SP,2018-07-29 23:34:51,2018-07-31 22:48:50,188.41,delivered
8563039e855156e48fccee4d611a3196,5f16605299d698660e0606f7eae2d2f9,92fd8aa5948e20c43a014c44c025c5e1,TO,2018-02-17 15:59:46,2018-03-20 00:59:25,106.95,delivered
60550084e6b4c0cb89a87df1f3e5ebd9,f5458ddc3545711efa883dd7ae7c4497,661a5e18a28b34880ccc60112f2b8e8e,CE,2018-02-21 18:15:12,2018-03-13 23:58:43,66.79,delivered
5acce57f8d9dfd55fa48e212a641a69d,295ae9b35379e077273387ff64354b6f,f1f4f45c8602d0db1329eed1c8e935d4,SP,2017-07-31 21:37:10,2017-08-08 21:24:41,43.0,delivered
434d158e96bdd6972ad6e6d73ddcfd22,2a1dfb647f32f4390e7b857c67458536,5f7d7732b351ce851a158528581af05f,PE,2018-06-01 12:23:13,2018-06-18 21:32:52,508.17,delivered
7206b86ea789983f7a273ea7fa0bc2a8,3391c4bc11a817e7973e498b0b023158,1b542f810484d8c042aed33a7c61a218,SP,2018-03-26 17:12:18,2018-04-05 22:11:18,49.69,delivered
1e7aff52cdbb2451ace09d0f848c3699,ddaff536587109b89777e0353215e150,c796780c7daeab9e94cc052b1f103b21,RJ,2017-05-19 18:53:40,2017-05-31 13:58:46,154.19,delivered
6ea2f835b4556291ffdc53fa0b3b95e8,c7340080e394356141681bd4c9b8fe31,3e4fd73f1e86b135b9b121d6abbe9597,SP,2017-11-24 21:27:48,2017-12-28 18:59:23,356.12,delivered
948097deef559c742e7ce321e5e58919,8644be24d48806bc3a88fd59fb47ceb1,4ca5f90433afb5493247f0bafb583483,DF,2017-08-04 17:10:39,2017-08-12 14:08:40,95.67,delivered
d22e9fa5731b9e30e8b27afcdc2f8563,756fb9391752dad934e0fe3733378e57,394b2ce444baae9ae609f5d32000de0f,BA,2018-08-04 23:25:30,2018-08-13 23:34:42,121.62,delivered
ee64d42b8cf066f35eac1cf57de1aa85,caded193e8e47b8362864762a83db3c5,08fb46d35bb3ab4037202c23592d1259,SP,2018-06-04 16:44:48,,22.36,shipped
6ebaec694d7025e2ad4a05dba887c032,4f28355e5c17a4a42d3ce2439a1d4501,4acce2834231e13b1514915adda5ec2b,RJ,2017-05-18 13:55:47,2017-05-29 12:47:20,153.72,delivered
d17dc4a904426827ca80f2ccb3a6be56,569cf68214806a39acc0f39344aea67f,c2551ea089b7ebbc67a2ea8757152514,BA,2017-05-14 20:28:25,2017-05-25 09:14:31,54.82,delivered
25f4376934e13d3508486352e11a5db0,12fd2740039676063a874b9567dfa651,372e0fc66eacb8698e4f9997d366d961,SP,2018-05-17 16:59:11,2018-05-21 15:22:11,82.33,delivered
5820a1100976432c7968a52da59e9364,2b56e94c2f66f2d97cfa63356f69cee8,cc1a30280651daf2d918ed7868575771,RS,2018-07-29 11:24:17,2018-08-02 22:09:11,52.24,delivered
2ce1ad82022c1ba30c2079502ac725aa,7f2178c5d771e17f507d3c1637339298,12e7a2c201751ddc979e7a45cef500f3,SP,2017-08-09 20:19:05,2017-08-16 17:16:44,130.56,delivered
138849fd84dff2fb4ca70a0a34c4aa1c,9b18f3fc296990b97854e351334a32f6,b2cac0b16835dabf811b204127f58afa,SP,2018-02-01 14:02:19,2018-02-14 13:41:59,52.84,delivered
47aa4816b27ba60ec948cd019cc1afc1,148348ff65384b4249b762579532e248,db979bdfe0bbba29ecd3df3f6c50bea2,PR,2018-06-26 13:42:52,2018-07-03 18:37:46,71.91,delivered
9faeb9b2746b9d7526aef5acb08e2aa0,79183cd650e2bb0d475b0067d45946ac,c77154776ead8e798c2d684205938f71,RS,2018-07-26 14:39:59,2018-07-31 22:26:55,151.04,delivered
641fb0752bf5b5940c376b3a8bb9dc52,f5afca14dfa9dc64251cf2b45c54c363,38cad70d154a4dcc42b598d5c01f7ef1,RJ,2017-12-15 00:06:10,2018-01-03 15:09:32,386.33,delivered
e425680f760cbc130be3e53a9773c584,f178c1827f67a8467b0385b7378d951a,9d9ab3b77f0416765b3fbedf94a942a4,SP,2017-08-31 08:15:24,2017-09-04 20:59:55,50.25,delivered
40c5e18f7d112b59b3e5113a59a905b3,67407057a7d5ee17d1cd09523f484d13,7cfba6e55439cae3fd2479d62fafe67f,RJ,2018-06-11 10:25:52,2018-06-19 00:31:13,128.68,delivered
734e7d1bbaeb2ff82521ca0fe6fb6f79,2932d241d1f31e6df6c701d52370ae02,f7603d34c795584792a484186233e6e5,SP,2018-06-11 08:18:19,2018-06-14 21:32:21,43.46,delivered
66e4624ae69e7dc89bd50222b59f581f,684fa6da5134b9e4dab731e00011712d,ddf60e20e6e262e2136801ce5cd628b0,SE,2018-03-09 14:50:15,2018-04-03 13:28:46,91.68,delivered
a685d016c8a26f71a0bb67821070e398,911e4c37f5cafe1604fe6767034bf1ae,51838d41add414a0b1b989b7d251d9ee,SP,2017-03-13 18:14:36,2017-04-06 13:37:16,99.26,delivered
2edfd6d1f0b4cd0db4bf37b1b224d855,241e78de29b3090cfa1b5d73a8130c72,c63e44efa43f3947087aee96b388d949,SP,2017-06-13 21:11:26,2017-06-19 18:51:28,141.15,delivered
68873cf91053cd11e6b49a766db5af1a,4632eb5a8f175f6fe020520ae0c678f3,6da92ae920ab16fc4eceb8fcd7bd43ce,SP,2017-11-30 22:02:15,2017-12-05 20:28:40,91.66,delivered
f346ad4ee8f630e5e4ddaf862a34e6dd,dd5095632e3953fc0947b8ab5176b0be,da45a9a1df408c39f013b9b0b505042c,DF,2018-08-05 13:09:48,2018-08-10 18:35:40,53.66,delivered
8f06cc6465925031568537b815f1198d,9916715c2ab6ee1710c9c32f0a534ad2,bf0303939d54b8df5da4762bbaab1955,RJ,2017-11-15 11:31:41,2017-11-22 22:41:07,317.34,delivered
ccbabeb0b02433bd0fcbac46e70339f2,c77ee2d8ba1614a4d489a44166894938,9c9cef121cb812cb301babddc2d8331e,MG,2018-02-19 20:31:09,2018-03-09 22:22:25,43.0,delivered
688052146432ef8253587b930b01a06d,81e08b08e5ed4472008030d70327c71f,0e764fc1a13e47e900c3d59a989753e8,MG,2018-04-22 08:48:13,2018-04-24 19:31:58,346.09,delivered
f271576bed568e896f99eb710cd3a6f8,5dda11942d4f77bee3a46d71e442aec4,6a0e43f0d7e1b5539e4c58a26ebe35da,BA,2018-01-07 21:44:54,2018-01-17 20:26:31,824.76,delivered
686541986ecfb7d9296eb67719973bf0,74805bc388861fa350ed2fade8444e0b,5d710d9a48ebb7fe5ffc2940ff29f346,MG,2018-02-10 13:26:59,2018-02-20 22:13:08,39.99,delivered
68e48e68da1f50f7c5838ea75e3a20dd,4afc1dcca5fe8926fc97d60a4497f8ab,a464f750556546a0989d9326ec003ccf,SP,2018-06-18 16:02:23,2018-06-22 21:18:51,392.6,delivered
b52cc4919de82b4d696a4380d10804a3,be8c14c16a4d47194ccdfe10f1fc5b1a,c86a25b8f5f6c203bb3471553bdc3200,SP,2018-06-13 13:47:39,2018-06-18 22:32:44,55.02,delivered
fdf128b3630c21adc9ca4fb8a51b68ec,a9d37ddc8ba4d9f6dbac7d8ec378cc95,3c0402bcc3ec3b33fc4430eb6c08720a,SC,2018-07-15 08:33:19,2018-07-24 16:41:18,46.2,delivered
a6aeb116d2cb5013eb8a94585b71ffef,bb2f5e670f7155dc622c57e4b31d0a69,31b8fa2573bde01af4737e8ed29c348b,SP,2017-09-13 14:27:11,2017-09-16 15:40:08,59.34,delivered
fa516182d28f96f5f5c651026b0749ee,55e6b290205c84ddd23ddf5eb134efd4,7f2eb9cf900070f2e7a7f0e95719f85b,SP,2018-04-13 08:44:17,2018-04-19 20:41:45,209.41,delivered
6abaad69b8b349c3a529b4b91ce18e46,f5618502bee8eafdee72fb6955e2ebdf,fa0ee7ceb94193fb02aa78ce3a55695a,SP,2018-02-15 10:33:30,2018-02-24 19:15:56,57.0,delivered
974c1993ab8024d3ed16229183c2308d,a90391a47de936d56c66a5366cba1462,32de2a7a93dbfc527b3f584744b9c6ce,MG,2017-02-20 11:45:39,2017-03-09 14:27:58,84.56,delivered
82bce245b1c9148f8d19a55b9ff70644,388025bec8128ff20ec1a316ed4dcf02,f9effeed3df9ae063a58c0759b96f8b2,PR,2017-04-20 17:15:46,2017-05-10 09:17:55,267.8,delivered
a910f58086d58b3ae6f37aa712d377b9,afb19a4b667cb708caab312757ec3d3f,a7e7b19ff34ab885f7b7331de2417cf3,MT,2017-09-15 09:19:48,2017-09-25 20:14:48,145.66,delivered
bd4bd0194d6d29f83b8557d4b89b572a,636e15840ab051faa13d3f781b6e4233,65e5aaf9f721945f29cdba45c206cb83,SP,2018-07-28 16:52:55,2018-08-06 18:44:46,37.83,delivered
634e8f4c0f6744a626f77f39770ac6aa,05e996469a2bf9559c7122b87e156724,5229b8e4d7d2b9b676c2083c17b1ecd0,RS,2017-08-09 18:32:47,2017-08-16 18:17:54,234.28,delivered
6d25592267349b322799e2beb687871e,5bb39c890c91b1d26801aa19a9336eac,a71cac9f356cfeb9db35061020806212,SP,2018-08-26 22:04:34,2018-08-29 12:40:53,201.82,delivered
b8801cccd8068de30112e4f49903d74a,f26a435864aebedff7f7c84f82ee229f,bb4d84a2b45b22ed710ac8c0dec63d1a,SP,2017-07-30 03:06:35,2017-08-01 14:27:31,27.77,delivered
2711a938db643b3f0b62ee2c8a2784aa,29cb486c739f9774c8eb542e07b56cd2,2ae3c67452283d5a0d30b32e0d33296e,DF,2017-12-22 00:17:37,2018-01-09 19:52:32,59.1,delivered
3bc77ce8be27211bac313c2daa402d1a,bf141bf67fbe428d558bcf0e018eab60,c756e1910755edd88c00ac3f46baba4b,MG,2017-04-06 22:39:29,2017-04-11 12:31:36,66.98,delivered
10c320f977c6a18f91b2d14be13128c6,b673f0597cb0c4d12778f731045f361a,04e495a3f45df8b41be2e934bbc16961,RS,2017-05-09 20:48:59,2017-05-18 13:22:35,132.26,delivered
0a4a2fccb27bd83a892fa503987a595b,6772a0a230a2667d16c3620f000e1348,c7a9a76a4b24a7e7b2caff982409b7ee,PB,2017-04-20 20:42:44,2017-05-11 13:07:46,63.34,delivered
e4de6d53ecff736bc68804b0b6e9f635,9f6618c17568ac301465fe7ad056c674,e3bcfea9bab07b492391664fc1ffc28a,BA,2017-10-16 14:56:50,2017-11-08 21:25:24,231.12,delivered
6b860b35691d486e45dc98e3514ec5f6,fee181bf648906d1c57f84f216976286,4754e3b66497719a91b36268ed9c5718,SP,2017-12-08 09:42:43,2017-12-19 18:43:35,574.36,delivered
ec341c54a5ebf8ee0a67a8632aa7579b,df9b032b2ad0fd6bf37dfb48e5f83845,410979f3cfd34e467d4fad78bd0f0219,SC,2017-08-26 16:53:30,2017-09-08 20:39:56,29.92,delivered
cadbb3657dac2dbbd5b84b12e7b78aad,93ada7a24817edda9f4ab998fa823d16,cd148470c375939669971e8a032b16b4,SP,2018-02-27 12:55:42,2018-03-16 14:59:01,409.79,delivered
9defaf92cff22420e4e8ef7784815a55,64fb950e760ec8b0db79154a1fa9c1bf,b11b7871c2b8be2d11fab954f58542f2,SP,2018-05-11 13:10:51,2018-05-21 16:09:55,62.69,delivered
20e0101b20700188cadb288126949685,48558a50a7ba1aab61891936d2ca7681,42f80af2e6c585667e4eb416859ae153,MG,2018-01-22 19:22:22,2018-02-15 20:08:15,105.56,delivered
0e782c3705510e717d28907746cbda82,3a897024068ed42a183de61d5727d866,adeefbe14d26d3bf90facfeaae35d605,SP,2018-05-01 08:12:37,2018-05-04 14:02:26,37.38,delivered
d3d6788577c9592da441752e8a1dd5e3,8628fac2267e8c8804525da99c10ed0e,7973a6ba9c81ecaeb3d628c33c7c7c48,PR,2017-09-19 22:17:15,2017-10-10 18:43:53,76.65,delivered
86f21bf63784876b9fd6d35f46581d72,332df68ccac2f2f7d9e11299188f8bce,bb7ef994cc22b1fc694ac59fb377b824,MG,2018-04-11 22:32:31,2018-04-27 23:14:42,120.84,delivered
8447ff843b2616c50c0ced28ab1dae03,e28dd4261bed9c7ba89ecaf411b88f7c,b6aa1d5781553afaa244c3e42246d93c,SC,2017-12-20 23:45:07,2018-01-09 18:14:02,238.69,delivered
f169bd689fb8b32ccd62df9050aebc0b,82f0b75bb50fcb30711e5277e36b3983,4a8c8f751984985cd49f74249da95aae,SP,2018-04-22 23:23:18,2018-04-30 17:57:25,772.08,delivered
77e9941864fc840be8e4b1ba5347c0f7,3135962ee745ef39b85576df7ddbaa99,00b2ca23369b68c4d4105ecea9c0cb93,CE,2018-08-03 08:59:39,2018-08-17 00:49:41,103.27,delivered
41bb5cee06dbf170878a9ef93ac7e7f5,1833a0540067becaf59368fe4cd4303a,ca73adc05ad5d0d880de79b5ea3253b3,SP,2018-05-14 08:35:33,2018-05-18 14:48:38,23.69,delivered
6a0a8bfbbe700284feb0845d95e0867f,68451b39b1314302c08c65a29f1140fc,781ae350edb16842380e81d7c7feb431,RJ,2017-11-22 11:32:22,2017-12-28 19:43:00,101.74,delivered
f7959f8385f34c4f645327465a1c9fc4,0bf19317b1830a69e55b40710576aa7a,5ddb4fdd9cef2450d17ae20639815885,SP,2017-03-30 07:50:33,2017-04-10 02:59:52,28.86,delivered
23f553848a03aaab35bb3f9f87725125,c622b892a190735ef81c0087973fa16d,439ced9aafa171a1ac88efa951c7db0a,PR,2018-06-05 09:10:34,2018-06-18 12:36:54,117.77,delivered
e3447938231fb6ba2fee0231b51eca59,2c3642e1392097fb4af76a76fec16a46,08de4d9507128e2ad419e26cc4f22b65,SP,2018-08-26 11:04:26,2018-08-28 21:06:31,172.14,delivered
e346cd9299371b18c0b28e8e29a5e376,fb9590a1e30e0ba8304ea73a31325797,4f262a3ca91e56d568fd13240c3c3652,SP,2017-05-17 08:36:11,2017-05-23 13:32:30,42.59,delivered
a5474c0071dd5d1074e12d417078bbd0,ef15b3240b2083e0487762ee2978d2b8,0c8761c28faa9b9930e4a9bb545905da,SP,2018-07-30 22:41:44,2018-08-03 19:28:47,21.38,delivered
0760a852e4e9d89eb77bf631eaaf1c84,d2a79636084590b7465af8ab374a8cf5,c7f8d7b1fffc946d7069574f74c39f4e,SC,2018-08-03 17:44:42,,50.35,invoiced
bb7c5cf4dff9994daeab7c8ee9d287aa,9a4900710ff76d73cb3a0d152e73adf0,97f104e8e54ef4147d17fc1536a1482c,RS,2018-03-01 22:14:26,2018-03-09 14:48:21,554.4,delivered
66d03fb3c4b0f80b5db04ef9c260336d,c39bde0d4030d5e31e654f0c20db9786,8e4404700874036dbb2c606039875e1a,SP,2018-02-06 21:09:10,2018-02-16 20:24:42,96.01,delivered
a6cd683d4bd3b9b1f0aa37b27f8116d3,48f239e15744ed5e7ffbafc6bb6e882b,169381f51e4c3e926ef199364aeced22,BA,2017-01-28 23:45:53,2017-02-10 17:30:19,609.9,delivered
bfe42c22ecbf90bc9f35cf591270b6a7,803ac05904124294f8767894d6da532b,34c58672601f2c6d29db7efd1f6bf958,MG,2018-01-27 22:04:34,2018-02-09 20:16:40,42.4,delivered
e1da8361c76cab67aa3588a1fbf1af54,dd854e24b40e3bc2b306946dee252015,a8ee33e35637322a81a8c26592f6ce36,MG,2017-07-01 15:42:32,2017-07-12 20:17:57,253.4,delivered
af5b0604e113e1526593d505a26ef39d,b896b244963dc7543d400ad82d6710e0,3d8614b1f25530eca12661dc8b10a2fb,SP,2017-09-27 12:07:22,2017-09-30 17:13:01,28.62,delivered
9d531c565e28c3e0d756192f84d8731f,d4faa220408c20e53595d2950f361f3b,efc37ae565ee0943cca2b89fc65c4d6f,RJ,2017-11-28 21:00:44,2018-01-23 21:38:52,40.09,delivered
4da3bd761ca73d692ae0f5c252495546,65ee4aa816cda8ad41e05c75e1cb691e,e3c0567a8b991a9d812ee91f2650db40,RJ,2018-02-01 12:31:21,2018-02-02 16:12:53,26.44,delivered
80d817467dc3d0a4bb5ab8986c962b1f,a4a2abd07b1cdd4902cf245cdfa1451d,337bf0efbf9e5ba67461d2e5b4e5c2b1,DF,2018-08-22 16:10:29,2018-08-28 14:52:43,132.88,delivered
c75acba615d2db29345327974641467d,2b47ff70d422cc3ada976dea40f48782,8279be4e9b2fbb615ace365178b785a0,RJ,2018-07-06 23:36:15,2018-07-13 17:18:42,111.89,delivered
210e60465099814a1d2c7635e4065153,fc849c5fbc7e2b0c7cfebc138886c693,5bbc03d010ac4dbcfdfa2018349c8f6e,RJ,2018-05-09 18:27:00,2018-05-22 00:08:26,231.79,delivered
8fc207e94fa91a7649c5a5dab690272a,c69f8b33e62ecb30ff78ae46d7fb9241,7d185d821a11c769636247766f1fd45e,RJ,2017-11-26 17:49:46,2018-01-20 13:42:22,135.51,delivered
4b3a605942f29d490cb74bd6ace6b9f0,e8a332c3433fbd37920ec89fc295d075,0a5df23b922b9998bb7378f1ac03c98a,RS,2017-09-29 09:32:17,2017-09-30 16:55:39,38.1,delivered
1c35ac660d7ef6691b25d20df3d6eccb,68c85132eb3b96fbe6cbddc09a568d24,2df79c0c80c225d537833abb01a1a8ca,SP,2017-06-27 23:11:57,2017-06-29 10:16:35,74.03,delivered
01a75ac3dd000b7628a684be97c29234,57ee2ef64f17a5f9a4bf30489b06326c,91a7366b39d3620ce44f85fa5d116896,RJ,2018-01-23 10:32:39,2018-02-07 14:59:03,58.0,delivered
0c6b011f8a4f87010c23995f5807d152,a78b75a2ad06180de06b82857ca442b3,198fa73f9282fb46d9b5b5c25394b7e1,RN,2018-08-20 18:24:30,2018-08-28 13:43:41,66.02,delivered
ee0c5c649e17808bc4a363d3a80ebf85,cc3590e4afbb4b3e056b50a80a6a7d0c,2ed58d0567a2839599b85957ee02bca9,RJ,2018-01-30 07:51:17,2018-02-20 15:25:04,53.2,delivered
f2fa3795760c35b8c05fa8e2f09d5143,fac60d7c4df3896a5af5db6c91e03797,c53e944da3d3ad66ccb7527165b78681,SP,2018-03-31 14:20:46,2018-04-07 00:06:33,518.39,delivered
3923e3ade70348985bd2ca389905cf19,6454e6cba392b35aa21527063026fc92,3ed766ba830792bcc9ad889d2607eab7,SP,2018-03-07 23:00:33,2018-03-19 18:46:32,78.15,delivered
e37797aedc7cd4ef82278fbc169eecaf,4c9c7c2b6de6ee2568681b5599bb7495,f9c75a729bd4f0b6c346b18ad9fbc1cb,SP,2018-05-08 22:12:34,2018-05-14 18:55:59,84.57,delivered
35660aec0cc42b6257e24281ee0e6255,b53cc3c992caaa45ec73cfdde4d839b5,e0b0f9beb31782e3174a67b875697ca0,PB,2017-03-30 14:46:00,2017-04-27 11:08:55,155.0,delivered
b01875821b8dcb6abc61776f0f971bce,818596f5b68adfe2c11498ebb6d39e02,8731e1c5aa27eced509f47d8012ff81e,RJ,2017-11-24 21:55:22,2017-12-01 21:11:40,142.16,delivered
5164933efe0cd14f31424b9badf81f19,d0e71d7a6dbca8ac513ac63d08a81fa0,5fa1f56316f4154109ceb42651385b7c,SP,2018-04-25 22:18:10,2018-04-27 16:50:03,141.9,delivered
06a6627d9cc91a04e9d146bf65fee0a2,61449fa1b8b8998c9c3f3a7f0ae954ef,d2f122bc3109d7fb2385daec2d6ef7f7,SP,2017-07-16 10:27:45,2017-07-21 19:59:36,113.62,delivered
15bed8e2fec7fdbadb186b57c46c92f2,f3f0e613e0bdb9c7cee75504f0f90679,9f269af9c49244f6ba4a46985a3cfc2e,SP,2017-09-03 14:22:03,,138.28,processing
5447160f15621601fa9ba2b94f4906b3,9c338ea8093192e203bc16add78c123c,5179541696b879141c1f0bb532f988c9,PR,2017-11-21 12:08:32,2017-11-28 20:33:38,161.77,delivered
01855f880aae9a984c7c33b26fcf2e02,2e068340b3037f667ce3224bd59260af,48d4bf53229ec530405b4e461ae6adb0,SP,2017-10-19 15:08:48,2017-10-24 15:57:46,95.52,delivered
65312c6e4ce03c0fb633a4ac541949d8,228da462edabbbc68e6d265087499705,be5be2dbad1352c6b4966664a5bb4fe9,RJ,2018-07-22 15:19:05,2018-08-02 21:08:57,68.59,delivered
741fd1b80f015f170a7f458cf86769b8,df5c9e02596851fcbfc98804e4108bbd,377bdfb2197d3b83c9e3f9502deabcfb,MG,2017-12-02 14:28:03,2017-12-11 16:17:04,106.38,delivered
b16cec67cb3f5a4bb31abe8988b43d19,62ffae18a7ca4b2e681c6296180ae346,81cfe11d1b667c768e77b6a9db5fe9b3,RJ,2018-03-26 09:14:26,2018-03-29 20:08:43,141.67,delivered
e6190dea235662449d160357e46eaec8,b80feb27fb4955a21bca55fdb039af17,fe65c76fc3eb742328d1401c521c95b4,SP,2018-01-09 06:37:43,2018-01-15 14:56:58,89.88,delivered
